user_id,final_label,recommended_action,confidence,sub_reason,gauge_reset_score_0_100,fw_check_score_0_100,primary_evidence,flat_tail_days,fcc_changes,tail_cycle_delta,tail_n_90_10_90_ok,tail_n_80_20_80_ok,tail_n_85_15_85_ok,tail_response_rate_80_20_80_72h,relevant_response_rate_72h,tail_ac_time_ratio,tail_min_rsoc,tail_max_rsoc,tail_rsoc_swing,obs_days,data_quality_label,device_model,batt_vendor,batt_fru,operational_message,analysis_timestamp
PJJAKES-F5HTSDQ_pjjakes,NORMAL_OR_RESPONDING,ACTION_NONE,high,,70.0,10.0,"flat_tail=0.0d, fcc_changes=123, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.0,123,0.0,0,0,0,,,1.0,74.0,79.0,5.0,356.83,QUALITY_OK,ThinkPad T14s 2-in-1 Gen 1,Celxpert,5B11M90106,,2026-06-03T12:47:30
PJJAKES-F63ATFB_X1,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,52.7,5.0,"obs_days=34.3, n_samples=543, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",0.3,17,0.0,0,0,0,,,0.384,45.0,100.0,55.0,34.26,QUALITY_SHORT_OBS,ThinkPad X1 Carbon Gen 14,ATL,5B11M90161,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
PJJAKES-F63ATFB_pjjakes,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,52.7,5.0,"obs_days=21.1, n_samples=342, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",0.2,8,0.0,0,0,0,,,0.258,63.0,100.0,37.0,21.14,QUALITY_SHORT_OBS,ThinkPad X1 Carbon Gen 14,ATL,5B11M90161,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
PJJAKES-W0C7DHV_pjjakes,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,53.6,5.4,"obs_days=90.3, n_samples=1711, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",1.1,43,1.0,0,0,0,,,0.4446,49.0,100.0,51.0,90.27,QUALITY_SHORT_OBS,ThinkPad T14s Gen 6,SMP,LNV-5B11H56403,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
PMCINNIS-09S0XG_pmcinnis,NORMAL_OR_RESPONDING,ACTION_NONE,high,,79.2,25.0,"flat_tail=89.7d, fcc_changes=212, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",89.7,212,0.0,0,0,0,,,0.7146,26.0,99.0,73.0,577.35,QUALITY_OK,ThinkPad L14 Gen 5,Sunwoda,5B11H56397,,2026-06-03T12:47:30
PPOOJA-PW0C7CJW_ppooja,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,52.1,5.6,"obs_days=109.8, n_samples=1029, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",3.5,24,0.0,0,0,0,,,0.3265,18.0,100.0,82.0,109.85,QUALITY_SHORT_OBS,ThinkPad T14s Gen 6,,,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
PQM-AN1-BETA_hels,NORMAL_OR_RESPONDING,ACTION_NONE,high,,59.0,10.0,"flat_tail=0.1d, fcc_changes=105, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.1,105,0.0,0,0,0,,,0.1915,29.0,62.0,33.0,133.06,QUALITY_OK,ThinkPad X1 Carbon Gen 14,COSMX,5B11M90162,,2026-06-03T12:47:30
PQM-BETA_frank,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,60.0,0.0,"obs_days=426.1, n_samples=4388, quality=QUALITY_COUNTER_RESET -> insufficient/uncertain data",0.1,101,0.0,0,0,0,,,1.0,41.0,47.0,6.0,426.15,QUALITY_COUNTER_RESET,ThinkPad X1 2-in-1 Gen 10,Sunwoda,5B11M90099,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
PQM-BETA_hels,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,65.1,5.1,"obs_days=14.7, n_samples=5710, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",0.5,6,0.0,0,0,0,,,1.0,82.0,88.0,6.0,14.72,QUALITY_SHORT_OBS,ThinkPad X1 Carbon Gen 14,COSMX,5B11M90162,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
PQM_tianx,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,60.4,5.4,"obs_days=58.1, n_samples=387, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",2.2,15,0.0,0,0,0,,,0.5205,85.0,100.0,15.0,58.12,QUALITY_SHORT_OBS,ThinkPad T14s Gen 7,ATL,5B11M90161,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
PR2-SVT-M1_MARUICHIT,ACTIONABLE_GAUGE_RESET_NO_OPPORTUNITY,ACTION_GAUGE_RESET,high,NO_OPPORTUNITY_AC_BOUND;NO_OPPORTUNITY_LOW_CYCLING;NO_OPPORTUNITY_SHALLOW_RANGE,89.6,31.7,"flat_tail=127.8d, fcc_changes=0, tail_cyc=2.0, tail_ok[90/80/85]=0/0/0, ac=0.97, min_rsoc=76.0, swing=24.0 -> no learning opportunity in flat tail",127.8,0,2.0,0,0,0,,,0.9657,76.0,100.0,24.0,127.76,QUALITY_OK,ThinkPad X1 Carbon Gen 10,Sunwoda,5B10W13975,FCC/SoHが長期間更新されていませんが、ログ上は深い放電→再充電の学習機会が不足しています。安全な環境でOEM推奨のバッテリーゲージリセット/キャリブレーションを実施し、その後72h〜7日間のテレメトリでFCC更新有無を確認してください。,2026-06-03T12:47:30
PRAMINENI-00010_pramineni,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,49.4,7.2,"obs_days=77.0, n_samples=915, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",13.0,7,0.0,0,0,0,,,0.1107,16.0,100.0,84.0,76.98,QUALITY_SHORT_OBS,ThinkPad T1g Gen 8,Celxpert,5B11M37552,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
PRIMUS_tscott2,NORMAL_OR_RESPONDING,ACTION_NONE,high,,46.7,41.2,"flat_tail=21.5d, fcc_changes=7, tail_cyc=8.0, tail_ok[90/80/85]=0/1/0 -> FCC still updating / not a no-low-change candidate",21.5,7,8.0,0,1,0,0.0,0.0,0.4825,4.0,100.0,96.0,396.83,QUALITY_OK,ThinkPad X1 Carbon Gen 11,SMP,5B10W13973,,2026-06-03T12:47:30
PSCHMIDT1-00044_pschmidt1,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,62.2,5.5,"obs_days=15.7, n_samples=349, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",3.0,2,0.0,0,0,0,,,0.6613,90.0,100.0,10.0,15.73,QUALITY_SHORT_OBS,ThinkPad P1 Gen 9,COSMX,5B11M90164,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
PW05SGBF_LIP-Telemetry,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,72.8,13.2,"obs_days=49.2, n_samples=649, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",49.2,0,0.0,0,0,0,,,0.9819,64.0,84.0,20.0,49.17,QUALITY_SHORT_OBS,ThinkPad P1 Gen 6,Sunwoda,5B11K07737,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
PW05SGBG_LIP-Telemetry,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,72.7,13.2,"obs_days=49.0, n_samples=680, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",49.0,0,0.0,0,0,0,,,0.9757,69.0,83.0,14.0,49.04,QUALITY_SHORT_OBS,ThinkPad P1 Gen 6,Sunwoda,5B11K07737,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
PW06AQ17_LIP-Telemetry,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,69.1,13.8,"obs_days=51.4, n_samples=762, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",51.4,0,1.0,0,0,0,,,0.8011,69.0,88.0,19.0,51.44,QUALITY_SHORT_OBS,ThinkPad P1 Gen 6,SMP,5B11K07736,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
PW06AQ1F_LIP-Telemetry,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,73.3,14.5,"obs_days=56.0, n_samples=857, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",56.0,0,1.0,0,0,0,,,0.9714,50.0,86.0,36.0,55.98,QUALITY_SHORT_OBS,ThinkPad P1 Gen 6,SMP,5B11K07736,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
PW0KZBL0_LIP,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,66.7,7.4,"obs_days=13.0, n_samples=372, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",13.0,0,1.0,0,0,0,,,1.0,95.0,100.0,5.0,12.97,QUALITY_SHORT_OBS,ThinkPad P1 Gen 8,Sunwoda,5B11M37553,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
PW0KZBLW_LIP,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,66.7,7.2,"obs_days=12.9, n_samples=389, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",12.9,0,0.0,0,0,0,,,0.9796,91.0,100.0,9.0,12.94,QUALITY_SHORT_OBS,ThinkPad P1 Gen 8,Sunwoda,5B11M37553,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
PW0KZBMA_LIP,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,67.2,7.2,"obs_days=12.9, n_samples=368, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",12.9,0,0.0,0,0,0,,,1.0,93.0,100.0,7.0,12.86,QUALITY_SHORT_OBS,ThinkPad P1 Gen 8,Celxpert,5B11M37552,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
PW0KZBVB_LIP,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,66.1,7.4,"obs_days=13.0, n_samples=370, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",13.0,0,1.0,0,0,0,,,0.9741,83.0,100.0,17.0,12.97,QUALITY_SHORT_OBS,ThinkPad P1 Gen 8,Sunwoda,5B11M37553,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
QCOM-DCV40DDOIB_jowill,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,65.0,5.0,"obs_days=110.8, n_samples=3759, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",0.0,42,0.0,0,0,0,,,,58.0,58.0,0.0,110.82,QUALITY_SHORT_OBS,ThinkPad T14s Gen 6,SMP,LNV-5B11H56403,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
QCOM-MDUXZELAOC_mikejp,NORMAL_OR_RESPONDING,ACTION_NONE,high,,70.0,10.4,"flat_tail=2.6d, fcc_changes=72, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",2.6,72,0.0,0,0,0,,,0.9786,94.0,100.0,6.0,208.49,QUALITY_OK,ThinkPad T14s Gen 6,SMP,LNV-5B11H56403,,2026-06-03T12:47:30
QCOM-YQK1OVIMJV_dereks,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,64.4,5.3,"obs_days=28.0, n_samples=420, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",2.0,9,0.0,0,0,0,,,0.9542,90.0,100.0,10.0,27.98,QUALITY_SHORT_OBS,ThinkPad T14s Gen 6,SMP,LNV-5B11H56403,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
RADACHI-F5AL4EK_radachi,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,62.0,5.8,"obs_days=102.5, n_samples=1043, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",4.9,23,0.0,0,0,0,,,0.8114,50.0,100.0,50.0,102.51,QUALITY_SHORT_OBS,ThinkPad X1 2-in-1 Gen 10,SMP,5B11M90097,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
RANDERSON4-Q4VG_randerson4,NORMAL_OR_RESPONDING,ACTION_NONE,high,,69.5,11.0,"flat_tail=6.2d, fcc_changes=13, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",6.2,13,0.0,0,0,0,,,0.9221,92.0,100.0,8.0,378.01,QUALITY_OK,ThinkPad T16 Gen 4,Celxpert,5B11H56411,,2026-06-03T12:47:30
RAY-X1-9_Ratan,WATCH_LOW_UPDATE_RATE_AMBIGUOUS,ACTION_MONITOR_OR_MANUAL_REVIEW,low,,46.6,50.5,"flat_tail=27.2d, fcc_changes=8, tail_cyc=5.0, tail_ok[90/80/85]=1/1/1, resp72h(rel)=0.000 -> ambiguous low-update",27.2,8,5.0,1,1,1,0.0,0.0,0.5633,0.0,100.0,100.0,757.3,QUALITY_OK,ThinkPad X1 Carbon Gen 9,SMP,5B10W13973,FCC更新率は低いものの完全凍結ではない/学習機会が少ない/データ品質が中程度のため、FW確認に回す前にモニタリングまたは手動レビューを推奨します。,2026-06-03T12:47:30
RBULLARD-4S7F11_rbullard,NORMAL_OR_RESPONDING,ACTION_NONE,high,,70.0,10.1,"flat_tail=0.3d, fcc_changes=16, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.3,16,0.0,0,0,0,,,1.0,100.0,100.0,0.0,231.13,QUALITY_OK,ThinkPad T14 Gen 5,Celxpert,5B11H56413,,2026-06-03T12:47:30
RCLEMENTS-DS3BG_rclements,NORMAL_OR_RESPONDING,ACTION_NONE,high,,70.0,10.0,"flat_tail=0.0d, fcc_changes=36, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.0,36,0.0,0,0,0,,,1.0,95.0,100.0,5.0,153.75,QUALITY_OK,ThinkPad X9-14 Gen 1,BYD,LNV-5B11M90101@,,2026-06-03T12:47:30
RDONAHUE-0A2BYP_rdonahue,NORMAL_OR_RESPONDING,ACTION_NONE,high,,60.8,10.2,"flat_tail=1.4d, fcc_changes=147, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",1.4,147,0.0,0,0,0,,,0.5295,45.0,100.0,55.0,490.47,QUALITY_OK,ThinkPad L16 Gen 1,SMP,5B11H56396,,2026-06-03T12:47:30
RLOTRINIA-A7W6D_rlotrinia,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,57.1,6.1,"obs_days=957.0, n_samples=9172, quality=QUALITY_COUNTER_RESET -> insufficient/uncertain data",36.9,47,0.0,0,0,0,,,0.1733,1.0,28.0,27.0,956.98,QUALITY_COUNTER_RESET,ThinkPad T14 Gen 2i,SMP,5B10W51827,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
RMCCARTHY2-0063_rmccarthy2,NORMAL_OR_RESPONDING,ACTION_NONE,high,,56.8,10.7,"flat_tail=4.0d, fcc_changes=45, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",4.0,45,0.0,0,0,0,,,0.3087,23.0,100.0,77.0,287.93,QUALITY_OK,ThinkPad L13 2-in-1 Gen 6,SMP,5B11M90129,,2026-06-03T12:47:30
RMCFADDEN1-S8MT_rmcfadden1,NORMAL_OR_RESPONDING,ACTION_NONE,high,,70.0,10.0,"flat_tail=0.0d, fcc_changes=153, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.0,153,0.0,0,0,0,,,1.0,59.0,80.0,21.0,338.86,QUALITY_OK,ThinkPad X1 Carbon Gen 13,,,,2026-06-03T12:47:30
ROBBIET-F67BA37_robbiet,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,51.3,6.2,"obs_days=36.8, n_samples=252, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",7.0,10,0.0,0,0,0,,,0.2546,37.0,100.0,63.0,36.83,QUALITY_SHORT_OBS,ThinkPad T14s 2-in-1 Gen 2,Sunwoda,5B11M90160,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
ROCK_yuqj1,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,63.3,5.0,"obs_days=29.8, n_samples=426, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",0.0,10,0.0,0,0,0,,,0.8487,95.0,100.0,5.0,29.84,QUALITY_SHORT_OBS,ThinkPad X1 Carbon Gen 13,BYD,5B11M90100,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
ROROSAS-F4HH26Y_rorosas,WATCH_LOW_UPDATE_RATE_AMBIGUOUS,ACTION_MONITOR_OR_MANUAL_REVIEW,low,,77.0,50.0,"flat_tail=749.4d, fcc_changes=0, tail_cyc=102.0, tail_ok[90/80/85]=0/0/0, resp72h(rel)=NA -> ambiguous low-update",749.4,0,102.0,0,0,0,,,0.6003,15.0,100.0,85.0,749.41,QUALITY_OK,ThinkPad T16 Gen 2,Celxpert,5B10W51872,FCC更新率は低いものの完全凍結ではない/学習機会が少ない/データ品質が中程度のため、FW確認に回す前にモニタリングまたは手動レビューを推奨します。,2026-06-03T12:47:30
ROROSAS-W0BX6X0_rorosas,NORMAL_OR_RESPONDING,ACTION_NONE,high,,61.3,14.5,"flat_tail=27.0d, fcc_changes=54, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",27.0,54,0.0,0,0,0,,,0.3393,39.0,99.0,60.0,285.07,QUALITY_OK,ThinkPad T14s Gen 6,SMP,LNV-5B11H56403,,2026-06-03T12:47:30
RPHILLIPS1-MR01_rphillips1,NORMAL_OR_RESPONDING,ACTION_NONE,high,,71.8,12.4,"flat_tail=14.2d, fcc_changes=52, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",14.2,52,0.0,0,0,0,,,0.9716,92.0,100.0,8.0,224.02,QUALITY_OK,ThinkPad P16 Gen 3,SMP,5B11M90135,,2026-06-03T12:47:30
RSEKINOXF43CNVB_rsekino,ACTIONABLE_GAUGE_RESET_NO_OPPORTUNITY,ACTION_GAUGE_RESET,medium,NO_OPPORTUNITY_UNSPECIFIED,48.1,56.6,"flat_tail=97.0d, fcc_changes=7, tail_cyc=22.0, tail_ok[90/80/85]=0/1/0, ac=0.27, min_rsoc=6.0, swing=94.0 -> no learning opportunity in flat tail",97.0,7,22.0,0,1,0,0.0,0.0,0.2726,6.0,100.0,94.0,663.9,QUALITY_OK,ThinkPad X1 Yoga Gen 7,SMP,5B10W13973,FCC/SoHが長期間更新されていませんが、ログ上は深い放電→再充電の学習機会が不足しています。安全な環境でOEM推奨のバッテリーゲージリセット/キャリブレーションを実施し、その後72h〜7日間のテレメトリでFCC更新有無を確認してください。,2026-06-03T12:47:30
RTWALL-PF4JTB8S_rtwall,NORMAL_OR_RESPONDING,ACTION_NONE,high,,67.7,11.7,"flat_tail=9.0d, fcc_changes=91, tail_cyc=1.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",9.0,91,1.0,0,0,0,,,0.8329,49.0,100.0,51.0,287.91,QUALITY_OK,ThinkPad Z16 Gen 2,Celxpert,5B10W51888,,2026-06-03T12:47:30
RUBYHE_HEHP,NORMAL_OR_RESPONDING,ACTION_NONE,high,,67.8,11.8,"flat_tail=10.9d, fcc_changes=41, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",10.9,41,0.0,0,0,0,,,0.7985,77.0,100.0,23.0,383.95,QUALITY_OK,ThinkPad X1 Carbon Gen 13,BYD,5B11M90100,,2026-06-03T12:47:30
RUMBLE_zawacki,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,53.0,10.3,"obs_days=69.9, n_samples=399, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",30.9,4,1.0,0,0,0,,,0.1653,23.0,100.0,77.0,69.87,QUALITY_SHORT_OBS,ThinkPad X12 Detachable Gen 2,Celxpert,5B11M90067,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
RUSSELL_rgantman,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,65.6,5.6,"obs_days=28.9, n_samples=589, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",3.6,3,0.0,0,0,0,,,1.0,75.0,80.0,5.0,28.93,QUALITY_SHORT_OBS,ThinkPad P14s Gen 7 AMD,BYD,5B11M90171,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
SADACHI1-4H67H3_sadachi1,NORMAL_OR_RESPONDING,ACTION_NONE,high,,70.4,10.4,"flat_tail=2.6d, fcc_changes=164, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",2.6,164,0.0,0,0,0,,,1.0,100.0,100.0,0.0,279.64,QUALITY_OK,ThinkPad T14 Gen 4,SMP,5B10W51861,,2026-06-03T12:47:30
SAYINGZIYIN_yinsyz1,NORMAL_OR_RESPONDING,ACTION_NONE,high,,70.9,21.5,"flat_tail=69.0d, fcc_changes=98, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",69.0,98,0.0,0,0,0,,,0.4679,1.0,100.0,99.0,618.64,QUALITY_OK,ThinkPad T14s Gen 3,Sunwoda,5B10W51876,,2026-06-03T12:47:30
SBARATAM-000032_sbaratam,NORMAL_OR_RESPONDING,ACTION_NONE,high,,59.5,11.5,"flat_tail=9.1d, fcc_changes=8, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",9.1,8,0.0,0,0,0,,,0.3981,60.0,100.0,40.0,169.13,QUALITY_OK,ThinkPad L13 Gen 6,Sunwoda,5B11M90128,,2026-06-03T12:47:30
SBLEAKLEY-742XA_sbleakley,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,64.7,6.0,"obs_days=34.9, n_samples=959, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",5.9,4,0.0,0,0,0,,,0.9373,80.0,100.0,20.0,34.89,QUALITY_SHORT_OBS,ThinkPad T14s 2-in-1 Gen 2,Sunwoda,5B11M90160,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
SDESCHENES-FH3M_sdeschenes,WATCH_LOW_UPDATE_RATE_AMBIGUOUS,ACTION_MONITOR_OR_MANUAL_REVIEW,low,,37.4,70.8,"flat_tail=39.9d, fcc_changes=21, tail_cyc=21.0, tail_ok[90/80/85]=2/4/4, resp72h(rel)=0.000 -> ambiguous low-update",39.9,21,21.0,2,4,4,0.0,0.0,0.6358,3.0,100.0,97.0,889.67,QUALITY_OK,ThinkPad T14 Gen 4,SMP,5B10W51864,FCC更新率は低いものの完全凍結ではない/学習機会が少ない/データ品質が中程度のため、FW確認に回す前にモニタリングまたは手動レビューを推奨します。,2026-06-03T12:47:30
SDILLARD1-2S9T3_sdillard1,NORMAL_OR_RESPONDING,ACTION_NONE,high,,52.3,11.0,"flat_tail=5.8d, fcc_changes=37, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",5.8,37,0.0,0,0,0,,,0.0657,27.0,89.0,62.0,124.81,QUALITY_OK,ThinkPad T14 Gen 7,COSMX,5B11M90167,,2026-06-03T12:47:30
SDILLARD1-GR30Q_sdillard1,NORMAL_OR_RESPONDING,ACTION_NONE,high,,64.7,10.3,"flat_tail=2.1d, fcc_changes=65, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",2.1,65,0.0,0,0,0,,,0.5703,83.0,100.0,17.0,196.85,QUALITY_OK,ThinkPad T14s Gen 6,Sunwoda,5B11M90105,,2026-06-03T12:47:30
